##卡牌进化表														
##[SC]卡牌编号	[SC]套装编号	[SC]进化后编号	[SC]进化需求等级	所需类型	所需卡牌1id	所需卡牌2id	所需卡牌3id	所需卡牌4id	所需卡牌5id	进化后当前等级	进化后技能等级	队长技替换几率	花费金币	花费符石
##index(0)														
int	int	int	int	int	string	string	string	string	string	int	int	int	int	int
1454	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1455	-1	2455	65	1	455|456	455|456	-1	-1	-1	65	0	0	100000	0
1456	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1457	-1	2457	80	1	457|458	457|458	-1	-1	-1	80	0	0	1000000	0
1458	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1459	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1460	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1461	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1462	-1	2462	65	1	462|463	462|463	-1	-1	-1	65	0	0	100000	0
1463	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1464	-1	2464	80	1	464|465	464|465	-1	-1	-1	80	0	0	1000000	0
1465	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1466	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1467	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1468	-1	2468	65	1	468|469	468|469	-1	-1	-1	65	0	0	100000	0
1469	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1470	-1	2470	65	1	470|471	470|471	-1	-1	-1	65	0	0	100000	0
1471	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1472	-1	2472	80	1	472|473	472|473	-1	-1	-1	80	0	0	1000000	0
1473	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1474	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1475	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1476	-1	2476	65	1	476|477	476|477	-1	-1	-1	65	0	0	100000	0
1477	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1478	-1	2478	65	1	478|479	478|479	-1	-1	-1	65	0	0	100000	0
1479	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1480	-1	2480	65	1	480|481	480|481	-1	-1	-1	65	0	0	100000	0
1481	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1482	-1	2482	80	1	482|483	482|483	-1	-1	-1	80	0	0	1000000	0
1483	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1484	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1485	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1486	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1487	-1	2487	65	1	487|488	487|488	-1	-1	-1	65	0	0	100000	0
1488	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1489	-1	2489	65	1	489|490	489|490	-1	-1	-1	65	0	0	100000	0
1490	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1491	-1	2491	80	1	491|492	491|492	-1	-1	-1	80	0	0	1000000	0
1492	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1493	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1494	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1495	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1496	-1	2496	80	1	496|497	496|497	-1	-1	-1	80	0	0	1000000	0
1497	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1498	-1	2498	65	1	498|499	498|499	-1	-1	-1	65	0	0	100000	0
1499	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1500	-1	2500	65	1	500|501	500|501	-1	-1	-1	65	0	0	100000	0
1501	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1502	-1	2502	65	1	502|503	502|503	-1	-1	-1	65	0	0	100000	0
1503	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1504	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1505	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1506	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1507	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1508	-1	2508	65	1	508|509	508|509	-1	-1	-1	65	0	0	100000	0
1509	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1510	-1	2510	65	1	510|511	510|511	-1	-1	-1	65	0	0	100000	0
1511	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1512	-1	2512	80	1	512|513	512|513	-1	-1	-1	80	0	0	1000000	0
1513	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1514	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1515	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1516	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1517	-1	2517	80	1	517|518	517|518	-1	-1	-1	80	0	0	1000000	0
1518	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1519	-1	2519	80	1	519|520	519|520	-1	-1	-1	80	0	0	1000000	0
1520	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1521	-1	2521	65	1	521|522	521|522	-1	-1	-1	65	0	0	100000	0
1522	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1523	-1	2523	65	1	523|524	523|524	-1	-1	-1	65	0	0	100000	0
1524	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1525	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1526	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1527	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1528	-1	2528	80	1	528|529	528|529	-1	-1	-1	80	0	0	1000000	0
1529	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1530	-1	2530	65	1	530|531	530|531	-1	-1	-1	65	0	0	100000	0
1531	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1532	-1	2532	65	1	532|533	532|533	-1	-1	-1	65	0	0	100000	0
1533	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1534	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1535	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1536	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1537	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1538	-1	2538	65	1	538|539	538|539	-1	-1	-1	65	0	0	100000	0
1539	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1540	-1	2540	80	1	540|541	540|541	-1	-1	-1	80	0	0	1000000	0
1541	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1542	-1	2542	65	1	542|543	542|543	-1	-1	-1	65	0	0	100000	0
1543	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1544	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1545	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1546	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1547	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1548	-1	2548	80	1	548|549	548|549	-1	-1	-1	80	0	0	1000000	0
1549	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1550	-1	2550	80	1	550|551	550|551	-1	-1	-1	80	0	0	1000000	0
1551	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1552	-1	2552	65	1	552|553	552|553	-1	-1	-1	65	0	0	100000	0
1553	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1554	-1	2554	65	1	554|555	554|555	-1	-1	-1	65	0	0	100000	0
1555	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1556	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1557	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1558	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1559	-1	2559	65	1	559|560	559|560	-1	-1	-1	65	0	0	100000	0
1560	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1561	-1	2561	80	1	561|562	561|562	-1	-1	-1	80	0	0	1000000	0
1562	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1563	-1	2563	80	1	563|564	563|564	-1	-1	-1	80	0	0	1000000	0
1564	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1565	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1566	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1567	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1568	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1569	-1	2569	65	1	569|570	569|570	-1	-1	-1	65	0	0	100000	0
1570	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1571	-1	2571	65	1	571|572	571|572	-1	-1	-1	65	0	0	100000	0
1572	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1573	-1	2573	65	1	573|574	573|574	-1	-1	-1	65	0	0	100000	0
1574	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1575	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1576	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1577	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1578	-1	2578	65	1	578|579	578|579	-1	-1	-1	65	0	0	100000	0
1579	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1580	-1	2580	80	1	580|581	580|581	-1	-1	-1	80	0	0	1000000	0
1581	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1582	-1	2582	65	1	582|583	582|583	-1	-1	-1	65	0	0	100000	0
1583	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1584	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1585	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1586	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1587	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1588	-1	2588	65	1	588|589	588|589	-1	-1	-1	65	0	0	100000	0
1589	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1590	-1	2590	65	1	590|591	590|591	-1	-1	-1	65	0	0	100000	0
1591	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1592	-1	2592	80	1	592|593	592|593	-1	-1	-1	80	0	0	1000000	0
1593	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1594	-1	2594	65	1	594|595	594|595	-1	-1	-1	65	0	0	100000	0
1595	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1596	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1597	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1598	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1599	-1	2599	80	1	599|600	599|600	-1	-1	-1	80	0	0	1000000	0
1600	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1601	-1	2601	80	1	601|602	601|602	-1	-1	-1	80	0	0	1000000	0
1602	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1603	-1	2603	65	1	603|604	603|604	-1	-1	-1	65	0	0	100000	0
1604	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1605	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1606	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1607	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1608	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1609	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1610	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1611	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1612	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1613	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1614	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1615	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1616	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1617	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1618	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1619	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1620	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1621	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1622	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1623	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1624	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1625	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1626	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1627	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1628	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1629	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1630	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1631	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1632	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1633	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1634	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1635	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1636	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1637	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1638	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1639	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1640	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1641	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1642	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1643	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1644	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1645	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1646	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1647	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1648	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1649	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1650	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1651	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1652	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1653	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1654	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1655	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1656	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1657	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1658	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1659	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1660	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1661	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1662	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1663	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1664	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1665	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1666	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1667	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1668	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1669	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1670	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1671	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1672	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1673	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1674	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1675	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1676	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1677	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1678	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1679	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1680	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1681	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1682	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1683	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1684	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1685	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1686	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1687	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1688	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1689	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1690	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1691	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1692	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1693	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1694	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1695	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1696	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1697	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1698	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1699	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1700	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1701	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1702	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1703	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1704	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1705	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1706	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1707	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1708	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1709	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1710	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1711	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1712	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1713	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1714	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1715	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1716	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1717	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1718	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1719	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1720	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1721	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1722	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1723	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1724	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1725	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1726	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1727	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1728	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1729	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1730	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1731	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1732	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1733	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1734	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1735	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1736	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1737	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1738	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1739	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1740	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1741	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1742	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1743	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1744	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1745	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1746	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1747	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1748	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1749	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1750	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1751	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1752	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1753	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1754	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1755	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1756	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1757	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1758	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1759	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1760	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1761	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1762	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1763	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1764	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1765	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1766	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1767	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1768	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1769	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1770	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1771	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1772	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1773	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1774	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1775	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1776	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1777	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1778	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1779	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1780	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1781	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1782	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1783	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1784	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1785	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1786	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1787	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1788	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
1789	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
